id,created_at,updated_at,name,type,calories_per_100g,protein_per_100g,fat_per_100g,carbs_per_100g,fiber_per_100g,sugar_per_100g,sodium_mg_per_100g,category_id,default_serving_id,image_url,description,health_score
c4fc092c-ab9e-5b95-99e5-44d4d7769c09,,,Phô mai provolone (Provolone Cheese),DISH,352.0,25.6,26.62,2.14,0.0,0.56,800.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Provolone là một loại phô mai Ý bán cứng được làm từ sữa bò, được biết đến với kết cấu mịn và hương vị từ nhẹ đến đậm tùy theo độ tuổi. Phô mai này được sản xuất với nhiều hình dạng và kích cỡ khác nhau, từ dạng nhỏ giống quả lê đến dạng hình xúc xích lớn. Provolone thường được thưởng thức trong bánh mì sandwich, tan chảy trong các món nướng hoặc dùng như một phần của bảng pho mát, mang đến một lựa chọn linh hoạt cho cả nấu nướng và ăn vặt.",75
4e074afd-cba3-5ac4-8909-757621de6c89,,,"Phô mai feta, dạng khối (Feta Cheese, Block)",DISH,265.0,14.2,21.5,4.0,0.0,4.0,1140.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Feta là một loại phô mai sữa đông ngâm nước muối có nguồn gốc từ Hy Lạp, theo truyền thống được làm từ sữa cừu hoặc pha trộn với sữa dê. Kết cấu giòn nhưng mịn và hương vị mặn, thơm của nó phát triển qua quá trình ủ tối thiểu 2 tháng trong nước muối, điều này cũng góp phần tạo nên hàm lượng natri cao. Mặc dù có hàm lượng chất béo thấp hơn nhiều loại pho mát lâu năm nhưng feta cung cấp lượng canxi và protein đáng kể và thường được dùng trong món salad, nướng thành bánh ngọt hoặc ăn kèm với các loại rau Địa Trung Hải.",75
10de0bfe-d76b-5d34-ae6a-c6cb65066309,,,Phô mai Grana Padano (Grana Padano Cheese),DISH,380.0,32.0,28.0,0.0,0.0,0.0,600.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Grana Padano là một loại phô mai cứng, dạng hạt có nguồn gốc từ vùng Thung lũng sông Po của Ý. Phô mai này được làm từ sữa bò chưa tiệt trùng và được ủ trong tối thiểu chín tháng, tạo ra kết cấu chắc chắn và hương vị thơm phức, phức hợp với hương vị hấp dẫn. Là một loại phô mai đậm đặc dinh dưỡng, nó cung cấp một nguồn protein và canxi dồi dào, đồng thời độ ẩm thấp hơn góp phần giúp bảo quản được lâu hơn.",75
d4b5be2f-0a90-5719-abdf-df7d5cd09291,,,Sữa sô cô la 1% ít béo (1% Low-fat Chocolate Milk),INGREDIENT,71.0,3.24,1.0,12.6,0.5,9.94,61.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Sữa sô cô la ít béo 1% là đồ uống từ sữa tăng cường chất dinh dưỡng kết hợp sữa ít béo với ca cao và thêm chất làm ngọt. Nó vẫn giữ được lợi ích về protein và canxi của sữa thông thường trong khi chứa ít chất béo hơn 50% so với sữa nguyên chất, nhưng hàm lượng carbohydrate của nó tăng lên đáng kể do đường bổ sung. Thường được bổ sung vitamin A và D, thức uống có đường này được ưa chuộng như một lựa chọn phục hồi sau tập thể dục hoặc thay thế sữa có hương vị, mặc dù hàm lượng đường của nó đòi hỏi phải tiêu thụ một cách thận trọng.",75
c36ec2fd-ffde-58e9-be36-6da4c67a9585,,,Sữa hạt điều (Cashew Milk),INGREDIENT,16.67,0.42,1.25,0.83,0.12,0.42,6.25,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Sữa hạt điều tại các quán nước ép trái cây là một loại đồ uống có nguồn gốc thực vật tươi được chế biến bằng cách trộn hạt điều thô với nước, đôi khi kết hợp các chất làm ngọt tự nhiên như chà là hoặc cây thùa. Loại sữa thay thế tự làm này dùng làm lớp nền kem cho bát sinh tố và đồ uống pha trộn, cung cấp chất béo không bão hòa lành mạnh và hương vị hạt dẻ tinh tế. Hàm lượng dinh dưỡng thay đổi đáng kể dựa trên các thành phần bổ sung, khiến nó trở thành một thành phần linh hoạt trong cả các thực đơn giàu protein và trái cây.",75
176212ec-a939-5c97-b86e-6feeac0dc7b0,,,Phô mai tươi 1% ít béo (1% Low-fat Cottage Cheese),DISH,72.0,12.4,1.02,2.72,0.0,2.72,406.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Phô mai tươi ít béo 1% là một sản phẩm sữa tươi được làm từ sữa gầy lên men, đặc trưng bởi các khối sữa đông mềm, vón cục lơ lửng trong chất lỏng nhẹ, hơi thơm. Phiên bản này chứa 1% chất béo sữa trong khi vẫn duy trì hàm lượng protein cao đặc trưng của phô mai tươi, cung cấp khoảng 12-15 gam cho mỗi nửa cốc khẩu phần cùng với lượng canxi đáng kể. Công thức giảm chất béo cung cấp một giải pháp thay thế nhẹ hơn cho phô mai tươi truyền thống trong khi vẫn duy trì công dụng linh hoạt của nó trong cả ứng dụng ngọt (kết hợp với trái cây) và mặn (thêm vào món salad hoặc bánh mì nướng).",75
65466be5-0834-57b7-a6b6-1f59af237a46,,,Phô mai tươi sữa đông lớn (Large Curd Cottage Cheese),DISH,105.0,12.0,4.5,3.5,0.0,3.0,400.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Phô mai sữa đông lớn là một sản phẩm sữa tươi có đặc điểm là sữa đông mềm, có hình dạng không đều và kết cấu dạng kem. Được làm bằng rennet để tạo ra các loại sữa đông mềm, đặc biệt, nó cung cấp protein casein chất lượng cao hỗ trợ quá trình phục hồi cơ bền vững, cùng với canxi và phốt pho. Hương vị nhẹ, hơi thơm và hàm lượng lactose thấp hơn so với pho mát lâu năm khiến nó trở thành sự lựa chọn linh hoạt cho cả món ngọt và món mặn, thường kết hợp với trái cây hoặc dùng làm lớp phủ giàu protein.",75
69be7e41-d0d1-5501-8c29-be14052408ea,,,Phô mai tươi sữa đông nhỏ (Small Curd Cottage Cheese),DISH,103.0,11.6,4.22,4.6,0.0,2.67,333.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Phô mai sữa đông nhỏ là một sản phẩm sữa tươi, chưa qua ủ, có đặc điểm là sữa đông dạng hạt, ẩm và hương vị nhẹ, hơi thơm. Được làm bằng sữa tiệt trùng đông tụ, nó chứa ít chất béo hơn so với các loại sữa đông lớn và cung cấp nguồn protein chất lượng cao cùng với canxi và phốt pho. Sữa đông nhỏ, mềm giữ lại nhiều váng sữa hơn, tạo ra kết cấu dạng kem lý tưởng để kết hợp với trái cây, thêm vào món salad hoặc kết hợp vào các bữa ăn ít chất béo, giàu protein.",75
a69f083a-bb9d-5ec7-ae1b-a1af56673354,,,Sữa đậu nành hương vani (Vanilla Flavored Soy Milk),INGREDIENT,53.0,2.47,1.65,7.82,0.4,6.58,58.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Sữa đậu nành hương vani là một loại đồ uống có vị ngọt làm từ thực vật được làm từ đậu nành xay ngâm, trộn với chiết xuất vani và các chất làm ngọt như đường mía hoặc xi-rô. Sản phẩm thay thế sữa tăng cường này vẫn giữ được protein tự nhiên và isoflavone của đậu nành đồng thời mang lại kết cấu dạng kem và hương vị giống món tráng miệng khác biệt với sữa đậu nành thông thường. Mặc dù không chứa lactose và phù hợp với chế độ ăn thuần chay, nhưng lượng đường bổ sung của nó giúp phân biệt nó về mặt dinh dưỡng với các loại không đường, khiến việc nhận thức về khẩu phần ăn trở nên quan trọng đối với những người dùng quan tâm đến lượng calo.",75
97a96b7b-37bf-563e-b5b5-79508bd62c1e,,,Parfait sữa chua nguyên chất với granola (Whole Milk Yogurt Parfait with Granola),DISH,225.0,11.0,6.0,27.5,2.0,9.0,70.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Parfait sữa chua nguyên chất với granola là món tráng miệng hoặc món ăn sáng nhiều lớp kết hợp sữa chua ngọt dạng kem với granola giòn và trái cây tươi. Cơ sở sữa nguyên chất cung cấp đáng kể canxi và protein, trong khi granola làm từ yến mạch cung cấp carbohydrate phức tạp và chất xơ. Mặc dù được cân bằng dinh dưỡng về các chất dinh dưỡng đa lượng, nhưng các phiên bản thương mại thường chứa lượng đường bổ sung đáng kể trong cả thành phần sữa chua và granola. Các tùy chỉnh thường bao gồm các biến thể trong lựa chọn trái cây, bổ sung các loại hạt hoặc thay thế cho các lựa chọn thay thế ít đường hơn.",75
389d173e-73dc-5855-94b0-19c6d4451745,,,Sữa đậu nành bổ sung protein (Added Protein Soy Milk),INGREDIENT,54.0,5.0,2.0,4.0,0.6,2.7,50.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Sữa đậu nành bổ sung protein là một loại đồ uống có nguồn gốc thực vật tăng cường, kết hợp sữa đậu nành truyền thống với protein đậu nành cô đặc hoặc protein đậu để cung cấp 10-15 gram protein mỗi khẩu phần. Phiên bản nâng cao này phù hợp với hàm lượng protein của sữa bò trong khi vẫn không chứa lactose và thân thiện với người ăn chay, cung cấp tất cả chín axit amin thiết yếu để hỗ trợ cơ bắp. Kết cấu mịn, dày hơn một chút khiến nó trở nên lý tưởng cho các món lắc, ngũ cốc hoặc nấu ăn sau khi tập luyện cần lượng protein cao hơn mà không có sản phẩm động vật.",75
e6d63246-33c1-5899-b438-b40b705af283,,,Phô mai kem ít béo (Low-Fat Cream Cheese),DISH,208.0,7.85,16.7,6.73,0.0,3.3,317.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Phô mai kem ít béo là một loại bơ sữa ít béo được tạo ra bằng cách thay thế kem bằng sữa gầy và kết hợp các chất ổn định như carrageenan để duy trì cấu trúc. Nó vẫn giữ được vị đặc trưng của phô mai kem truyền thống nhưng có kết cấu ít kem hơn, hơi dẻo hơn và ít chất béo và calo hơn 50-75%. Mặc dù thích hợp để phết và nướng nhẹ, nhưng thành phần thay đổi của nó có thể không mang lại độ đậm đà cho các món nấu chín như các phiên bản đầy đủ chất béo.",75
efdef721-88c8-517f-b0b4-393ef449fa77,,,"Sốt phô mai xanh, dạng sệt (Blue Cheese Dressing, Chunky)",DISH,512.19,4.8,52.3,7.4,0.0,7.7,1094.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Sốt phô mai xanh Chunky là một loại gia vị dạng kem bao gồm những miếng phô mai xanh lâu năm có thể nhìn thấy được lơ lửng trên nền sốt mayonnaise, bơ sữa và kem chua đậm đà. Loại nước sốt có hàm lượng calo cao này được phân biệt với các loại nước sốt mịn bởi những miếng phô mai xanh thơm đặc trưng, ​​mang lại cả kết cấu và hương vị đậm đà. Thường được phục vụ với cánh trâu và salad, loại nước sốt đậm đà này cũng có chức năng như một loại nước chấm có hương vị cho rau sống.",75
83863339-2aaf-5277-8094-af90ae5e15b3,,,Phô mai Mỹ ít béo (Low-fat American Cheese),DISH,180.0,24.6,7.0,3.5,0.0,0.59,1790.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Phô mai Mỹ ít béo là một sản phẩm sữa chế biến làm giảm hàm lượng chất béo bằng cách sử dụng sữa gầy và protein sữa cô đặc thay vì sữa nguyên chất. Trong khi vẫn duy trì hương vị nhẹ và đặc tính tan chảy mịn đặc trưng của phô mai truyền thống của Mỹ, phiên bản này chứa ít chất béo hơn khoảng 30-50% nhưng thường bù lại bằng việc bổ sung thêm natri và chất ổn định. Nó cung cấp một nguồn canxi và protein đậm đặc đồng thời thu hút các chế độ ăn kiêng hạn chế calo, mặc dù bản chất đã qua chế biến của nó có thể khiến những người ưu tiên nguyên liệu thực phẩm nguyên chất lo ngại.",75
c353e0f1-d107-54dd-b3e1-c1c1f9d143c2,,,Lòng đỏ trứng (Egg Yolk),INGREDIENT,322.0,15.9,26.5,3.59,0.0,0.56,55.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Lòng đỏ trứng là phần màu vàng đậm đặc chất dinh dưỡng của trứng gà, chứa gần như toàn bộ vitamin và khoáng chất hòa tan trong chất béo của trứng. Nó cung cấp cholesterol đáng kể cùng với các chất dinh dưỡng thiết yếu như choline cho chức năng não và vitamin D cho sức khỏe của xương, trong khi kết cấu nhớt của nó hoạt động như một chất nhũ hóa tự nhiên trong nước sốt và sữa trứng. Mặc dù trước đây đã được xem xét kỹ lưỡng về hàm lượng cholesterol, nhưng nghiên cứu dinh dưỡng hiện tại vẫn công nhận lòng đỏ là nguồn cung cấp chất dinh dưỡng sinh học có thể phù hợp với chế độ ăn uống cân bằng khi tiêu thụ vừa phải.",75
a00a4f48-d311-5b8a-844b-a64e109815fe,,,Phô mai Mỹ giảm natri (Reduced Sodium American Cheese),DISH,376.0,22.2,31.2,1.6,0.0,0.45,7.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Phô mai Mỹ giảm natri là một sản phẩm sữa chế biến có công thức chứa ít muối hơn ít nhất 25% so với phô mai truyền thống của Mỹ trong khi vẫn duy trì kết cấu kem đặc trưng và đặc tính tan chảy. Được làm bằng cách trộn các loại phô mai tự nhiên với chất nhũ hóa và chất béo sữa, loại phô mai này mang lại hương vị nhẹ nhàng hơn và vẫn là lựa chọn phổ biến cho bánh mì sandwich và bánh mì kẹp thịt. Mặc dù có hàm lượng natri thấp hơn nhưng nó vẫn giữ được hàm lượng canxi và lượng chất béo bão hòa tương tự như phô mai chế biến thông thường, khiến việc kiểm soát khẩu phần trở nên quan trọng đối với chế độ ăn có lợi cho tim.",75
b325a876-eece-58d1-8af1-715eb7ce55f5,,,Nước cốt dừa nhẹ (Light Coconut Milk),INGREDIENT,68.83,0.6,7.1,0.9,0.0,0.9,15.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Nước cốt dừa nhẹ là phiên bản ít béo của nước cốt dừa truyền thống, được tạo ra bằng cách pha loãng kem dừa với nước mà vẫn giữ được kết cấu kem đặc trưng và hương vị nhiệt đới tinh tế. Loại thay thế không chứa sữa không đường này chứa ít chất béo hơn khoảng 50% so với nước cốt dừa thông thường, khiến nó trở thành lựa chọn phổ biến cho các món cà ri, súp và sinh tố yêu cầu hương vị dừa với ít calo hơn. Không giống như nước dừa, nó duy trì cảm giác ngon miệng nhờ hàm lượng chất béo dừa trong khi vẫn phù hợp với chế độ ăn thuần chay và không có đường sữa.",75
79403c00-0ff0-5ab5-85b7-0d032a2547fd,,,Phô mai Jarlsberg (Jarlsberg Cheese),DISH,357.0,25.0,29.0,1.0,0.0,1.0,643.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Jarlsberg là loại phô mai sữa bò bán cứng có nguồn gốc từ Na Uy, dễ dàng nhận biết nhờ những lỗ to đặc trưng. Phô mai này có hương vị nhẹ, hấp dẫn và hơi ngọt và trở nên rõ rệt hơn theo tuổi tác. Các lỗ độc đáo được hình thành trong quá trình làm phô mai bởi vi khuẩn axit propionic, điều này cũng góp phần tạo nên hương vị đặc biệt và kết cấu mịn, dẻo của phô mai.",75
d9ffa8d6-f4ec-5506-80df-4ccd3a9881ce,,,Phô mai dê (Goat Cheese),DISH,264.0,18.52,21.08,0.0,0.0,0.0,459.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Phô mai dê, còn được gọi là chèvre, là một loại phô mai làm từ sữa dê, mang lại hương vị thơm và hơi đất. Kết cấu của phô mai dê rất khác nhau, từ mềm và dễ phết đến cứng và giòn, tùy thuộc vào quá trình ủ. Nó là một nguồn cung cấp protein và canxi tốt, đồng thời thường dễ tiêu hóa hơn phô mai làm từ sữa bò do sự khác biệt về thành phần chất béo và protein.",75
f4242490-960d-5c6a-a8f9-bed1c591beea,,,Sữa sô cô la có đường không béo (Nonfat Sweetened Chocolate Milk),INGREDIENT,59.39,3.55,0.5,10.1,0.5,9.28,41.05,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Sữa sô cô la có đường không béo là một loại đồ uống từ sữa có hương vị được làm bằng cách thêm đường và ca cao vào sữa gầy, giữ lại protein và canxi của sữa nguyên chất đồng thời loại bỏ chất béo. Phiên bản này chứa lượng đường bổ sung nhiều hơn đáng kể so với các loại không đường, tạo ra hương vị ngọt ngào giống sô cô la với độ đặc loãng hơn so với sữa sô cô la đầy đủ chất béo. Nó thường được tiêu thụ như một thức uống phục hồi sau tập thể dục hoặc đồ ngọt, cung cấp năng lượng nhanh chóng nhưng cần kiểm soát khẩu phần ăn một cách cẩn thận do hàm lượng đường cao.",75
6ef0f0bb-bfd8-5442-b690-7fe3af39fd18,,,Phô mai provolone truyền thống (Traditional Provolone Cheese),DISH,352.0,25.6,26.6,2.14,0.0,0.56,727.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Provolone truyền thống là một loại phô mai bán cứng của Ý được làm bằng phương pháp mì ống filata, trong đó sữa đông nóng được nhào và kéo căng để tạo ra kết cấu mịn, đàn hồi đặc trưng. Được ủ từ hai tháng (giống Dolce) đến hơn một năm (Piccante), hương vị của nó phát triển từ nhẹ và béo đến đậm đà và có khói, với nhiều phiên bản trải qua quá trình hun khói để tăng thêm độ phức tạp. Phô mai giàu protein này cung cấp hàm lượng canxi đáng kể và tan chảy hiệu quả, lý tưởng cho bánh mì sandwich, các món nướng và đĩa khai vị đồng thời mang lại độ đặc sệt hơn so với phô mai mozzarella tươi.",75
64035395-ff1b-52d2-b1bb-fa45d8ac7b6e,,,Phô mai Havarti (Havarti Cheese),DISH,340.34,24.5,26.8,0.0,0.0,0.0,755.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Havarti là một loại phô mai sữa bò hơi mềm có nguồn gốc từ Đan Mạch, nổi tiếng với kết cấu kem mịn và hương vị bơ nhẹ. Khi để lâu, havarti phát triển hương vị rõ rệt hơn một chút với các nốt axit tinh tế, trong khi vẫn duy trì khả năng tan chảy đặc trưng của nó. Loại phô mai đa năng này rất thích hợp để cắt, nướng hoặc nấu chảy trong bánh mì sandwich và gratin, đồng thời nó kết hợp tốt với nhiều loại trái cây và rượu vang.",75
a679b9e9-a17a-53a3-a53e-68d7b7dd7cf4,,,Sữa khô không béo (Nonfat Dry Milk),INGREDIENT,358.0,35.1,0.72,52.2,0.0,52.2,549.0,5a495c98-b00c-4007-aeac-501f3ae8e030,,,"Sữa khô không béo là một sản phẩm sữa dạng bột được tạo ra bằng cách loại bỏ cả nước và chất béo khỏi sữa gầy đã tiệt trùng, tạo ra thành phần ổn định với các chất dinh dưỡng đậm đặc. Nó giữ lại gần như toàn bộ protein và canxi của sữa tươi trong khi lượng calo thấp hơn đáng kể, thường được pha lại với nước hoặc sử dụng trực tiếp trong làm bánh và nấu ăn. Loại bột đa năng này đóng vai trò như một giải pháp thay thế thiết thực cho sữa nước trong sản xuất thực phẩm và nhà bếp gia đình, đặc biệt được đánh giá cao nhờ thời gian bảo quản lâu dài và thành phần dinh dưỡng ổn định.",75
