id,created_at,updated_at,name,type,calories_per_100g,protein_per_100g,fat_per_100g,carbs_per_100g,fiber_per_100g,sugar_per_100g,sodium_mg_per_100g,category_id,default_serving_id,image_url,description,health_score
0ab98476-fa8e-5f1e-89b0-9540530ac109,,,Súp khoai tây rau củ (Vegetable Potato Soup),DISH,73.0,2.0,1.9,12.0,2.0,2.0,500.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp khoai tây rau củ là một món súp nước dùng làm từ thực vật với thành phần chính là khoai tây cùng với cà rốt, cần tây và hành tây. Món ăn thịnh soạn này cung cấp carbohydrate phức hợp từ khoai tây và chất xơ từ rau trộn, trong khi vẫn có lượng calo thấp hơn so với súp làm từ kem. Kết cấu dai và hương vị thơm ngon làm cho nó trở thành một lựa chọn bữa ăn thỏa mãn, với các biến thể thường kết hợp các loại rau lá xanh hoặc các loại đậu để bổ sung dinh dưỡng. Hầu hết các công thức nấu ăn đều là đồ chay tự nhiên và có thể thích nghi với chế độ ăn thuần chay bằng cách sử dụng dầu thay vì bơ.",75
c9df3997-4dac-50e5-8935-5d6b83f4c33e,,,Súp rau củ ít natri (Low Sodium Vegetable Soup),DISH,33.0,1.1,0.45,6.06,1.1,2.15,194.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp rau ít natri là một món ăn làm từ nước dùng được chế biến từ rau tươi hoặc đông lạnh và nêm các loại thảo mộc và gia vị thay vì thêm muối. Chế phẩm tốt cho tim mạch này cung cấp chất xơ đáng kể và các vi chất dinh dưỡng thiết yếu từ các thành phần như cà rốt, cần tây và rau xanh đồng thời hỗ trợ kiểm soát huyết áp. Thường được ninh nhừ để bảo toàn chất dinh dưỡng, nó đóng vai trò như một món chủ yếu trong chế độ ăn giảm natri và có thể dễ dàng đáp ứng sở thích ăn chay hoặc không chứa gluten thông qua các biến thể thành phần.",75
9602e898-40cc-517e-9d1f-9200fbdcd188,,,Súp đậu lăng đỏ (Red Lentil Soup),DISH,65.0,3.93,1.19,9.63,2.0,0.8,202.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp đậu lăng đỏ là một món ăn làm từ cây họ đậu giàu protein với đậu lăng đỏ tách đôi nấu nhanh thành dạng kem mà không cần sữa. Món ăn chủ yếu lấy cảm hứng từ toàn cầu này—phổ biến trong ẩm thực Trung Đông, Ấn Độ và Địa Trung Hải—kết hợp các loại gia vị thơm với các loại rau như cà rốt và hành tây để cân bằng dinh dưỡng. Súp cung cấp một nguồn protein thực vật, chất xơ, sắt và folate tuyệt vời, khiến nó trở thành một lựa chọn giàu dinh dưỡng cho chế độ ăn thuần chay và không chứa gluten.",75
37d76afd-d666-5428-8235-4cc588bdb145,,,"Súp cà chua ăn liền sấy khô (Instant Tomato Soup, Dried)",INGREDIENT,360.0,8.63,8.35,68.3,1.9,0.0,3319.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp cà chua ăn liền, sấy khô là hỗn hợp ổn định khi bảo quản được làm từ cà chua khử nước, tinh bột và gia vị, được thiết kế để chuẩn bị nhanh chóng bằng cách thêm nước nóng. Mặc dù mang đến sự tiện lợi của bữa ăn sẵn sàng để bù nước, nhiều loại thương mại có chứa lượng natri đáng kể và có thể bao gồm chất bảo quản hoặc hương vị nhân tạo. Súp giữ lại một số chất chống oxy hóa như lycopene từ cà chua, mặc dù mức độ dinh dưỡng thay đổi tùy theo phương pháp chế biến và tăng cường bổ sung.",75
0f77c550-c90d-5c27-8371-906f1fc19cf8,,,Súp các loại đậu (Bean Soup),DISH,99.0,5.15,3.04,13.0,4.8,0.9,356.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp đậu là một món ăn giàu chất dinh dưỡng bao gồm các loại đậu nấu chín ninh trong nước dùng hoặc nước kho, thường được bổ sung thêm rau, rau thơm và đôi khi là thịt hun khói. Phương pháp chế biến linh hoạt này cho phép biến đổi bằng cách sử dụng các loại đậu khác nhau như đậu xanh, đậu đen hoặc đậu tây, tất cả đều cung cấp lượng protein và chất xơ thực vật đáng kể. Nấu chậm truyền thống phát triển kết cấu dày đặc trưng của nó, trong khi các phiên bản hiện đại có thể sử dụng đậu đóng hộp để chuẩn bị nhanh hơn, mặc dù điều này có thể làm tăng đáng kể hàm lượng natri.",75
9080514d-fbc7-5cc6-8608-bde1f3176a7a,,,Súp cải xoăn (Kale Soup),DISH,50.0,3.5,0.9,7.0,2.5,2.0,300.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp cải xoăn là một món ăn giàu dinh dưỡng làm từ rau củ với thành phần chính là cải xoăn, thường được chế biến với nước dùng, khoai tây và các loại đậu như đậu trắng. Nó cung cấp đáng kể các vitamin A, C và K cùng với các khoáng chất như sắt và canxi, với hàm lượng chất xơ được tăng cường nhờ các loại rau lá xanh và bổ sung rau. Các phiên bản truyền thống của Bồ Đào Nha (caldo verde) bao gồm chorizo ​​hun khói, trong khi các phiên bản hiện đại có thể sử dụng protein từ thực vật hoặc nước cốt dừa cho chế độ ăn thuần chay. Mật độ calo dao động từ các chế phẩm làm từ nước dùng nhẹ đến các phiên bản phong phú hơn với kem hoặc thịt mỡ.",75
0f6daa13-7b66-52d6-af9f-12a6636c1b45,,,Súp đậu Hà Lan tách đôi (Split Pea Soup),DISH,67.0,3.21,1.77,9.61,3.1,0.42,259.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp đậu tách đôi là một món ăn đậm đà, bổ dưỡng được làm từ đậu Hà Lan khô tách vỏ - hạt đậu xanh hoặc vàng đã tách vỏ và cắt đôi. Món súp giàu protein và chất xơ này phát triển kết cấu mềm mượt đặc trưng thông qua quá trình nấu chậm, giúp nghiền đậu Hà Lan thành dạng kem đặc mà không cần thêm chất béo. Các phiên bản truyền thống thường kết hợp các loại rau thơm như cà rốt và hành tây, trong khi một số công thức nấu ăn bao gồm giăm bông để tạo độ khói, mặc dù việc thích nghi với món chay cũng phổ biến không kém. Là một món ăn chủ yếu trong truyền thống ẩm thực thoải mái của Châu Âu và Bắc Mỹ, nó cung cấp năng lượng bền vững từ carbohydrate phức hợp trong khi vẫn không chứa gluten tự nhiên.",75
ed884892-23d6-54ce-ab94-ec4eeb85ec7b,,,Súp kem gà ăn liền (Instant Cream of Chicken Soup),INGREDIENT,436.0,7.25,21.68,54.34,1.8,16.9,4820.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp gà kem ăn liền là hỗn hợp khử nước được thiết kế làm lớp nền nhanh chóng cho nước sốt, món thịt hầm và súp. Món ăn chủ yếu này kết hợp bột nước luộc gà với các chất làm đặc như bột mì hoặc bột bắp, cần pha lại với nước hoặc sữa để đạt được kết cấu kem đặc trưng. Mặc dù tiện lợi nhưng hỗn hợp khô thường chứa nhiều natri hơn đáng kể và ít protein hơn trong mỗi khẩu phần so với phiên bản tự làm, thường bao gồm chất bảo quản để ổn định thời hạn sử dụng.",75
8e03613a-becb-5a6f-95ab-0f03a5fe5b50,,,Súp nước dùng bò ăn liền (Instant Beef Broth Soup),INGREDIENT,213.0,16.0,8.89,17.4,0.0,16.7,26000.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp nước dùng thịt bò ăn liền là một sản phẩm gia vị khử nước được làm bằng cách làm bay hơi nước luộc thịt bò cô đặc thành dạng bột hoặc dạng khối. Mặc dù cung cấp hương vị umami thơm ngon của nước dùng truyền thống, phiên bản ổn định này thường chứa natri và các chất phụ gia cao hơn đáng kể so với các chế phẩm tươi. Được thiết kế để pha chế nhanh chóng với nước nóng, nó đóng vai trò như một lớp nền thuận tiện cho các món súp, nước thịt và nước sốt trong khi cần chú ý đến việc kiểm soát khẩu phần ăn đối với chế độ ăn kiêng natri.",75
3aa33cef-2389-562a-921a-41ef8fcc620e,,,Súp bánh ngô Tortilla (Tortilla Soup),DISH,75.0,3.0,2.5,10.0,2.0,2.0,250.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp Tortilla là một món ăn truyền thống của Mexico với nước dùng thơm ngon — thường là cà chua hoặc thịt gà — được tẩm với các loại gia vị như thì là và ớt. Yếu tố đặc trưng của món súp là những dải bánh tortilla chiên hoặc nướng giòn được thêm vào làm lớp phủ trên, tạo nên sự tương phản với các nguyên liệu mềm của súp như thịt gà xé nhỏ, đậu hoặc rau. Giàu protein và chất xơ, món ăn đa năng này có thể được tùy chỉnh với bơ, chanh và phô mai, mang lại sự cân bằng về kết cấu và chất dinh dưỡng, đồng thời đáp ứng sở thích không chứa gluten hoặc ăn chay khi chế biến với bánh ngô và nước dùng làm từ thực vật.",75
237c6959-a05b-52f6-b145-4897b3005837,,,Súp đậu thận (Kidney Bean Soup),DISH,83.0,6.1,0.9,14.4,4.6,2.0,136.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp đậu thận là một món ăn thịnh soạn làm từ cây họ đậu với những hạt đậu mềm được ninh trong nước dùng dày dặn, thường đi kèm với cà chua, hành tây và các loại gia vị như thì là hoặc ớt bột. Món súp giàu protein và chất xơ này cung cấp một lượng đáng kể chất sắt và folate, khiến nó đậm đặc dinh dưỡng trong khi vẫn ít chất béo tự nhiên. Cơ sở thân thiện với người ăn chay có thể được điều chỉnh bằng các chất bổ sung như xúc xích hun khói hoặc thịt xông khói, mặc dù các phiên bản đóng hộp có thể chứa hàm lượng natri cao hơn cần được xem xét để theo dõi chế độ ăn uống.",75
c610c7b1-049e-5eae-aa5e-5db188200270,,,Súp đậu gà (Chickpea Soup),DISH,51.0,2.0,1.06,9.7,3.1,4.2,148.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp đậu xanh là một món ăn làm từ cây họ đậu có đậu xanh mềm (đậu garbanzo) ninh trong nước dùng có gia vị, thường được trộn để tạo độ kem hoặc dùng kèm với rau củ. Món súp đậm đặc chất dinh dưỡng này cung cấp đáng kể protein từ thực vật và chất xơ, cùng với lượng sắt và folate đáng chú ý từ thành phần chính của nó. Các biến thể phổ biến kết hợp hương vị Địa Trung Hải như tỏi, thì là và chanh, trong khi vẫn không chứa gluten tự nhiên và thích ứng với các chế phẩm thuần chay khi sử dụng nước luộc rau.",75
c469108d-5ef9-55be-b67a-1be3f6f8c475,,,Súp tỏi tây và khoai tây (Leek and Potato Soup),DISH,60.0,3.0,2.0,8.0,1.5,1.5,200.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp tỏi tây và khoai tây là một món kem làm từ rau có nguồn gốc từ ẩm thực Pháp, kết hợp tỏi tây mềm và khoai tây giàu tinh bột ninh trong nước dùng cho đến khi hòa quyện thành một kết cấu mịn như nhung. Món súp dễ chịu này có vị ngọt tự nhiên từ allium nấu chín chậm và đậm đà từ khoai tây, cung cấp chất xơ, vitamin K và kali đáng chú ý. Các phiên bản truyền thống là món chay tự nhiên khi được làm không có kem, trong khi các phiên bản thuần chay sử dụng nước dùng làm từ thực vật và bỏ qua lớp phủ sữa.",75
a538e525-7d43-500e-b212-453e5aa1fe60,,,Súp kem khoai tây (Creamy Potato Soup),DISH,46.0,1.4,0.99,7.86,1.0,1.01,167.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp khoai tây kem là một món súp xay nhuyễn mịn được làm bằng cách trộn khoai tây nấu chín với nước dùng và sữa như kem hoặc sữa, tạo ra kết cấu đậm đà được cân bằng bởi độ tinh bột tự nhiên của rau. Loại thực phẩm tiện lợi này cung cấp năng lượng bền vững từ carbohydrate phức tạp trong khoai tây, trong khi lớp kem nền của nó cung cấp chất béo bão hòa có thể được kiểm duyệt bằng các lựa chọn thay thế ít chất béo. Các công thức nấu ăn đa năng thường kết hợp các chất thơm như hành và tỏi, đồng thời nó dễ dàng thích nghi với chế độ ăn chay hoặc không chứa gluten bằng cách điều chỉnh nước dùng và chất làm đặc.",75
851d67cf-a4ed-5b57-8b58-a05d876925cf,,,Súp tương Miso (Miso Soup),DISH,33.0,2.5,1.6,2.3,1.0,0.5,625.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp miso là một loại nước dùng truyền thống của Nhật Bản được làm bằng cách hòa tan tương đậu nành lên men (miso) trong nước dùng dashi, thường chứa các thành phần như đậu phụ, rong biển và hành lá. Món súp mặn này cung cấp men vi sinh từ miso lên men cùng với protein từ thực vật, mặc dù hàm lượng natri của nó có thể đáng kể tùy thuộc vào cách chế biến. Được biết đến với hương vị giàu vị umami, nó thường được phục vụ như một món ăn sáng hoặc món ăn nhẹ trong các bữa ăn trong ẩm thực Nhật Bản.",75
9e705992-8631-5967-b8e5-9d641d85ce99,,,Súp đậu đen (Black Bean Soup),DISH,103.0,5.1,2.57,14.79,4.9,0.89,311.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp đậu đen là một món ăn đặc, giàu protein được làm chủ yếu từ đậu đen ninh nhừ trộn với các chất thơm như hành, tỏi và các loại gia vị như thì là, ớt bột. Có nguồn gốc từ ẩm thực Mỹ Latinh, món súp thịnh soạn này cung cấp đáng kể chất xơ và protein từ thực vật, trong khi lớp vỏ sẫm màu của đậu đóng góp chất anthocyanin chống oxy hóa. Nhiều phiên bản là món chay hoặc thuần chay tự nhiên, thường được hoàn thiện với kết cấu mịn như nhung từ việc xay nhuyễn một phần đậu nấu chín.",75
6dab97fd-6267-59be-8445-4b2e5d68cc5a,,,Súp bánh ngô gà Tortilla (Chicken Tortilla Soup),DISH,53.0,2.86,0.82,8.2,1.2,3.5,347.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp bánh tortilla gà là một món ăn lấy cảm hứng từ nước dùng của Mexico kết hợp với thịt gia cầm cắt nhỏ, cà chua, hành tây và các loại gia vị như thì là và bột ớt. Món súp thịnh soạn này thường được trang trí với các dải bánh tortilla chiên giòn, bơ và chanh, cung cấp sự cân bằng giữa protein nạc từ thịt gà, chất xơ từ rau và hương vị phức tạp từ nước dùng đun sôi chậm. Trong khi theo truyền thống có chứa bánh ngô, các biến thể hiện đại thường điều chỉnh công thức thành không chứa gluten hoặc ít carb hơn bằng cách điều chỉnh lớp phủ bên trên và phương pháp chế biến.",75
a58993e2-c936-5a18-9f02-0b96f96ab716,,,Súp mì gà ít natri (Low Sodium Chicken Noodle Soup),DISH,34.0,2.14,0.6,4.99,0.8,0.38,138.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp phở gà ít natri là phiên bản sửa đổi của món ăn thoải mái cổ điển, được chế biến đặc biệt với lượng muối ít hơn 50% so với công thức nấu ăn truyền thống. Món súp làm từ nước dùng này kết hợp thịt gà xé nhỏ, các loại rau như cà rốt, cần tây và mì, đồng thời dựa vào các loại thảo mộc, gia vị hoặc chất thay thế muối để duy trì độ sâu của hương vị. Nó thường được lựa chọn bởi những người đang quản lý các vấn đề về tăng huyết áp hoặc sức khỏe tim mạch, cung cấp hydrat hóa và protein nạc mà không ảnh hưởng đến sự hấp dẫn của món ăn.",75
8b3b8703-189e-5a22-b666-a060abd58caf,,,Súp lúa mạch thịt bò (Beef Barley Soup),DISH,52.0,2.56,0.87,8.38,1.1,1.21,287.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp lúa mạch thịt bò là món hầm thịnh soạn kết hợp những miếng thịt bò mềm, lúa mạch nguyên hạt dai và các loại rau như cà rốt và cần tây trong nước dùng thơm ngon. Chế phẩm nấu chín chậm cho phép lúa mạch giải phóng chất xơ hòa tan hỗ trợ sức khỏe tiêu hóa đồng thời cung cấp năng lượng bền vững từ carbohydrate phức hợp. Bữa ăn giàu chất dinh dưỡng này cân bằng lượng protein nạc với các loại ngũ cốc và rau quả giàu chất xơ, khiến nó trở thành lựa chọn phổ biến để làm món ăn thoải mái trong thời tiết lạnh.",75
3c0e37c7-ffe7-5615-8de2-5e09040d5b73,,,Súp đậu Hà Lan chay (Vegetarian Pea Soup),DISH,62.0,3.2,1.09,9.88,1.9,3.19,10.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp đậu chay là một món ăn thịnh soạn làm từ thực vật, tập trung vào đậu Hà Lan khô tách đôi, cung cấp đáng kể chất xơ và protein thực vật. Không giống như các phiên bản truyền thống sử dụng giăm bông, cách chế biến này có được vị ngon đậm đà từ các loại rau như cà rốt, hành tây và cần tây được ninh với các loại thảo mộc cho đến khi đậu Hà Lan chuyển thành dạng kem. Món súp này có hàm lượng chất béo thấp tự nhiên và phù hợp với chế độ ăn thuần chay, đồng thời cung cấp sắt và vitamin B từ cây họ đậu.",75
4fd0546b-c6a5-5feb-9002-f8014f34fa04,,,Phở (Pho),DISH,90.0,6.3,2.3,10.6,1.2,2.0,510.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Phở là món phở Việt Nam đặc trưng bởi nước dùng thơm được ninh trong nhiều giờ với các loại gia vị như hồi, quế, gừng, ăn kèm bánh phở và rau thơm tươi. Món ăn thường có thịt bò (phở bò) hoặc thịt gà (phở gà) thái lát mỏng, cung cấp protein nạc, trong khi giá đỗ, chanh và ớt cho phép điều chỉnh hương vị tùy chỉnh. Mặc dù không chứa gluten tự nhiên khi làm bằng nước mắm truyền thống, hàm lượng natri trong nước dùng thay đổi đáng kể tùy thuộc vào phương pháp chuẩn bị.",75
a2590fb3-8b3a-508b-9ed1-16c288b921e9,,,Súp hoành thánh (Wonton Soup),DISH,32.0,2.08,0.26,5.25,0.2,0.34,406.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp hoành thánh là một món ăn truyền thống làm từ nước dùng của Trung Quốc gồm có bánh bao tinh tế chứa đầy thịt xay dày dặn (thường là thịt lợn) và được bọc trong giấy gói bột mì mỏng. Nước dùng trong, mặn thường được làm từ nước luộc gà hoặc thịt lợn và thường được trang trí bằng hành lá, trong khi hoành thánh nổi cung cấp nguồn protein vừa ý. Món súp nhẹ nhưng no này kết hợp protein nạc, lượng carbohydrate vừa phải từ lớp bọc và nước dùng dưỡng ẩm, khiến nó trở thành lựa chọn phổ biến cho cả món khai vị và món chính.",75
0e49dfce-a5e4-55dd-9305-3e5ed1ebf314,,,Súp đậu Hà Lan vàng tách đôi (Yellow Split Pea Soup),DISH,67.0,3.21,1.77,9.61,3.1,0.42,259.0,858156f4-0c43-40f6-b7d6-9d2f1d491e33,,,"Súp đậu tách vàng là một món ăn thịnh soạn làm từ đậu Hà Lan tách vàng ninh nhừ, sẽ chuyển thành dạng kem một cách tự nhiên mà không cần dùng sữa. Món súp bổ dưỡng này thường được nêm với hành tây, cà rốt và các loại thảo mộc thơm, cung cấp nguồn protein thực vật và chất xơ dồi dào hỗ trợ năng lượng bền vững và sức khỏe tiêu hóa. Thành phần ít chất béo và không chứa gluten khiến nó trở thành một món ăn chủ yếu trong chế độ ăn thuần chay, ăn chay và có ý thức về chất gây dị ứng.",75
