id,created_at,updated_at,name,type,calories_per_100g,protein_per_100g,fat_per_100g,carbs_per_100g,fiber_per_100g,sugar_per_100g,sodium_mg_per_100g,category_id,default_serving_id,image_url,description,health_score
0ae59f11-9e16-56f4-bfdd-9c4bbbfe6403,,,Dầu mè / Dầu vừng (Sesame Oil),INGREDIENT,884.0,0.0,100.0,0.0,0.0,0.0,0.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Dầu mè là một loại dầu có nguồn gốc thực vật được chiết xuất từ ​​​​hạt vừng ép, có sẵn ở dạng nhạt (không rang) và sẫm màu (nướng) với các mục đích sử dụng ẩm thực riêng biệt. Dầu mè nướng có mùi thơm đậm đà và điểm bốc khói thấp hơn, lý tưởng để hoàn thiện các món ăn, trong khi loại dầu mè có điểm bốc khói cao phù hợp với các món xào và áp chảo. Giàu chất béo không bão hòa và chất chống oxy hóa như sesamol, nó là thành phần chủ yếu trong ẩm thực châu Á và có giá trị trong chế độ ăn thuần chay để tăng thêm độ đậm đà cho nước xốt, nước xốt và nước sốt.",75
dfb82fd4-959a-5d50-a8c9-e459f09cc9a8,,,Dầu dừa (Coconut Oil),INGREDIENT,892.0,0.0,99.1,0.0,0.0,0.0,0.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Dầu dừa là chất béo có nguồn gốc thực vật được chiết xuất từ ​​thịt quả dừa trưởng thành, rắn ở nhiệt độ phòng với mùi thơm nhiệt đới đặc trưng. Nó chứa khoảng 90% chất béo bão hòa, chủ yếu là chất béo trung tính chuỗi trung bình (MCT) được chuyển hóa nhanh chóng để tạo năng lượng. Trong khi dầu dừa chưa tinh chế (nguyên chất) vẫn giữ được hương vị dừa rõ rệt và chất chống oxy hóa từ quá trình chiết xuất ép lạnh, thì các phiên bản tinh chế lại trải qua quá trình xử lý để có hương vị trung tính và điểm khói cao hơn, khiến nó trở nên linh hoạt trong các ứng dụng chiên, nướng hoặc chăm sóc da mặc dù có hàm lượng chất béo bão hòa gây tranh cãi.",75
3c8947db-9141-50b9-9bf7-85fc73f30890,,,Bắp rang bơ lò vi sóng ngập vị bơ (Extra Butter Microwave Popcorn),INGREDIENT,424.0,12.1,26.5,34.2,7.0,1.0,300.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Bỏng ngô dùng lò vi sóng thêm bơ là một món ăn nhẹ tập trung vào sự tiện lợi bao gồm các hạt nhân đóng gói sẵn được phủ hương liệu bơ nhân tạo và chất bảo quản. Được chế biến bằng cách cho vào lò vi sóng trong các túi được thiết kế đặc biệt để đảm bảo nấu chín đều, món này mang lại hương vị bơ béo ngậy nhưng chứa hàm lượng chất béo bão hòa và natri cao hơn so với các loại nấu bằng không khí. Mật độ calo và hàm lượng phụ gia của sản phẩm khiến việc kiểm soát khẩu phần trở nên đặc biệt quan trọng đối với người tiêu dùng quan tâm đến sức khỏe.",75
c8702f9e-dd98-55c4-8313-d687fcc920b8,,,Bánh quy kẹp bơ đậu phộng giảm béo (Reduced Fat Peanut Butter Filled Crackers),INGREDIENT,437.0,8.33,16.7,63.5,2.8,11.1,639.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Bánh quy giòn phủ bơ đậu phộng giảm chất béo là món ăn nhẹ kiểu bánh sandwich có hai chiếc bánh quy giòn làm từ bột mì bao quanh nhân bơ đậu phộng mịn. So với các phiên bản thông thường, chúng chứa ít chất béo hơn 25-30% thông qua các công thức sửa đổi thường giảm lượng dầu trong cả bánh quy giòn và nhân bánh. Mặc dù cung cấp lượng protein vừa phải và các chất dinh dưỡng tăng cường như sắt và vitamin B từ bột mì được làm giàu, nhưng chúng thường giữ lại lượng đường và natri bổ sung thường thấy trong các món ăn nhẹ ổn định trên kệ. Những gói di động này phục vụ cho người dùng quan tâm đến lượng calo nhưng vẫn chứa các chất gây dị ứng chính như đậu phộng và lúa mì.",75
444be767-8163-5fcf-a9eb-9f27dbd2e90a,,,Bánh quy bơ lúa mì nguyên cám (Whole Wheat Butter Crackers),INGREDIENT,466.67,6.67,16.67,66.67,6.67,13.33,800.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Bánh quy bơ lúa mì nguyên hạt là một món ăn nhẹ nướng được làm từ bột ngũ cốc nguyên hạt và bơ thật, mang lại sự cân bằng giữa ngũ cốc nguyên hạt giàu chất xơ và hương vị hấp dẫn. Cơ sở lúa mì nguyên hạt mang lại hương vị hấp dẫn hơn và kết cấu đậm đặc hơn so với bánh quy giòn làm từ bột mì tinh chế, trong khi bơ góp phần tạo nên các lớp bong tróc đặc trưng và cảm giác ngon miệng đậm đà. Mặc dù có nhiều chất xơ hơn so với bánh quy giòn truyền thống, nhưng hàm lượng chất béo bão hòa đáng chú ý của chúng khiến việc nhận thức về khẩu phần ăn trở nên quan trọng đối với việc theo dõi dinh dưỡng.",75
4b8b1efb-0702-5f28-9934-2a3d91545fbe,,,Bánh mì cuộn vị bơ / Dinner Roll (Buttery Dinner Roll),DISH,300.0,9.0,7.5,52.0,1.5,5.0,400.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Món Cuộn Bữa tối Bơ là một món bánh nướng lên men được làm giàu với hàm lượng bơ đáng kể, tạo ra hương vị đậm đà và kết cấu mềm, xốp. Những chiếc bánh cuộn màu nâu vàng này đạt được cấu trúc lớp và vụn mềm đặc trưng nhờ việc gấp bơ nhiều lần trong quá trình chế biến, dẫn đến hàm lượng chất béo cao hơn so với những chiếc bánh cuộn ăn tối tiêu chuẩn. Thường được phục vụ khi còn ấm, chúng là món ăn bổ sung nhiều calo cho các bữa ăn nơi chất lượng hấp dẫn của chúng cân bằng với các món mặn chính.",75
8283f2e3-9d86-518a-b08b-38fce891cc75,,,Hỗn hợp bơ và dầu ăn (Butter-Oil Blend),INGREDIENT,923.0,0.0,100.0,0.0,0.0,0.0,0.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Hỗn hợp bơ-dầu là sự kết hợp có thể phết của bơ và dầu thực vật (thường là dầu hạt cải hoặc ô liu) được thiết kế để duy trì độ mềm ngay cả khi để trong tủ lạnh. Sản phẩm lai này mang đến hương vị bơ phong phú với chất béo bão hòa ít hơn 30-50% so với bơ nguyên chất, trong khi vẫn không phù hợp với chế độ ăn không có sữa hoặc chế độ ăn thuần chay. Thành phần cân bằng của nó hoạt động tốt cho việc xào, nướng và phết, hấp dẫn những người muốn giảm lượng chất béo động vật mà không áp dụng hoàn toàn các lựa chọn thay thế từ thực vật.",75
1bd8c5ab-70e7-5b47-b915-71df70ae8dfa,,,Bơ từ bò ăn cỏ (Grass-Fed Butter),INGREDIENT,720.0,0.9,83.0,0.1,0.0,0.1,82.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Bơ ăn cỏ là một sản phẩm sữa được làm từ sữa của những con bò ăn cỏ chủ yếu trên đồng cỏ, dẫn đến lượng chất béo được tăng cường về mặt dinh dưỡng. Nó chứa hàm lượng beta-carotene và axit béo omega-3 cao hơn đáng kể so với bơ ăn từ ngũ cốc, cùng với nồng độ vitamin A, D, E và K2 tan trong chất béo tăng lên. Màu vàng vàng đặc biệt của bơ và hương vị đậm đà, đa sắc thái của bơ khiến nó được ưa thích để nấu và hoàn thiện các món ăn, mặc dù giống như tất cả các loại bơ, nó vẫn là nguồn chất béo bão hòa chứa nhiều calo, tốt nhất nên tiêu thụ ở mức độ vừa phải.",75
6f6317bd-d90b-549e-aae7-c31aa2a5701d,,,Dầu hoa rum (Safflower Oil),INGREDIENT,884.0,0.0,93.2,0.0,0.0,0.0,0.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Dầu cây rum là một loại dầu thực vật có màu sáng được chiết xuất từ ​​hạt của cây rum, có hai loại riêng biệt. Dầu cây rum có hàm lượng oleic cao rất giàu chất béo không bão hòa đơn có lợi cho tim, trong khi dầu cây rum thông thường chứa chủ yếu chất béo không bão hòa đa. Điểm bốc khói cao (450°F/232°C) và hương vị trung tính khiến nó đặc biệt thích hợp với các phương pháp nấu ăn ở nhiệt độ cao như áp chảo và chiên ngập dầu, đồng thời độ đặc nhẹ của nó có tác dụng tốt trong các món nước sốt và nước xốt.",75
a277fde6-b093-53e2-89ea-60ded07da96d,,,Sữa chua lên men Kefir ít béo (Low-Fat Kefir),DISH,40.0,3.44,1.22,3.89,0.0,3.81,39.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Kefir ít béo là một loại đồ uống từ sữa được nuôi cấy vẫn giữ được các lợi ích về men vi sinh của kefir truyền thống với hàm lượng chất béo giảm, thường được làm bằng cách lên men sữa gầy một phần. Phiên bản không đường này duy trì cấu trúc dạng kem, hơi sủi bọt và thơm, đồng thời cung cấp tỷ lệ protein trên calo cao hơn và hàm lượng canxi đáng kể. Quá trình lên men của nó phá vỡ đường sữa, tăng cường khả năng tiêu hóa cho những người nhạy cảm và cung cấp các chủng vi khuẩn thân thiện với đường ruột đa dạng tương đương với các loại đầy đủ chất béo.",75
950e9621-60ef-52ae-90e6-9aec6d50dd52,,,Gạo lứt đồ (Parboiled Brown Rice),INGREDIENT,370.0,7.6,2.75,78.7,3.5,0.5,6.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Gạo lứt luộc là loại ngũ cốc nguyên hạt trải qua quá trình áp suất hơi nước trước khi xay, đưa chất dinh dưỡng từ cám vào nội nhũ. Việc nấu trước một phần này mang lại kết cấu chắc hơn, ít dính hơn khi nấu so với gạo lứt thông thường, đồng thời giữ lại nhiều chất xơ, vitamin B và khoáng chất hơn đáng kể so với gạo trắng đánh bóng. Quá trình này cũng mang lại cho ngũ cốc khô vẻ ngoài trong mờ đặc biệt và giảm thời gian nấu trong khi vẫn duy trì được lợi ích dinh dưỡng của ngũ cốc nguyên hạt.",75
eb68a7d1-427f-5b48-bbf7-eb0b1c0df3bb,,,"Cà chua sấy khô ngâm dầu (Sun-Dried Tomatoes, Oil-Packed)",INGREDIENT,213.0,5.06,14.1,23.3,5.8,17.5,266.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Cà chua phơi nắng là những quả cà chua chín đã được sấy khô để cô đặc hương vị và sau đó được đóng gói trong dầu để bảo quản. Quá trình này tạo ra kết cấu dai và hương vị ngọt ngào đậm đà, khiến chúng trở thành một thành phần linh hoạt trong ẩm thực Địa Trung Hải. Trong khi cung cấp vitamin và chất chống oxy hóa, việc đóng gói dầu làm tăng đáng kể hàm lượng chất béo so với cà chua sấy khô đóng gói, điều này cần được xem xét khi theo dõi lượng chất dinh dưỡng đa lượng.",75
449c545a-3750-59ac-96f6-1b5f27bf4f20,,,Hỗn hợp bơ và dầu ăn kiêng (Light Butter and Oil Blend),INGREDIENT,357.0,0.0,42.86,0.0,0.0,0.0,642.86,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Light Butter and Oil Blend là sản phẩm sữa ít béo kết hợp bơ với các loại dầu thực vật như dầu hạt cải hoặc dầu ô liu. Loại bơ này cung cấp ít chất béo và calo hơn khoảng 50% so với bơ thông thường, với tỷ lệ chất béo không bão hòa có lợi cho tim cao hơn từ thành phần dầu. Hỗn hợp này duy trì kết cấu có thể phết ngay từ khi để trong tủ lạnh và chịu được nhiệt độ nấu cao hơn bơ nguyên chất, khiến nó trở thành một lựa chọn linh hoạt cho những ai muốn giảm lượng chất béo bão hòa mà không loại bỏ hương vị bơ.",75
40ec7fd0-ad76-55ba-aa57-d0511d7a8cf2,,,Rau củ hỗn hợp xào dầu (Cooked Mixed Vegetables with Oil),DISH,85.0,2.78,2.57,12.7,4.3,3.03,100.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Rau trộn dầu là món ăn được chế biến từ các loại rau hấp, xào hoặc rang như cà rốt, bông cải xanh, ớt chuông có thêm dầu ăn. Dầu tăng cường hương vị và kết cấu đồng thời bổ sung chất béo không bão hòa, giúp hấp thụ các vitamin tan trong chất béo (A, E, K) có tự nhiên trong rau. Chế phẩm này làm tăng mật độ calo so với rau sống nhưng vẫn giữ được hầu hết chất xơ và vi chất dinh dưỡng, khiến nó trở thành món ăn kèm đậm đặc chất dinh dưỡng khi sử dụng các loại dầu như dầu ô liu hoặc dầu bơ.",75
b40ee12e-dab1-5421-984a-8da46b0e7e45,,,Cần tây chấm bơ đậu phộng (Celery With Peanut Butter),INGREDIENT,159.0,6.78,12.63,7.25,2.7,3.3,160.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Cần tây với bơ đậu phộng là một món ăn nhẹ cân bằng dinh dưỡng kết hợp những cọng cần tây giòn, nhiều nước với bơ đậu phộng kem. Sự kết hợp này tạo nên sự tương phản giữa hàm lượng chất xơ ít calo của thực vật với protein từ thực vật và chất béo không bão hòa có lợi cho tim của bơ hạt, mang lại năng lượng bền vững và cảm giác no. Thường xuyên được đưa vào kế hoạch quản lý cân nặng và bữa ăn của trẻ em, nó cung cấp các vitamin và khoáng chất thiết yếu đồng thời đáp ứng các sở thích ăn kiêng thông qua các biến thể bơ hạt hoặc hạt thay thế.",75
ef933d25-233a-57d2-ae54-2094e552d96b,,,Sữa chua lên men Kefir nguyên kem (Full Fat Kefir),DISH,65.0,3.8,3.3,5.0,0.0,5.0,50.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Kefir đầy đủ chất béo là một loại đồ uống sữa lên men không đường, đặc trưng bởi kết cấu kem đậm đà và hương vị thơm. Sản phẩm sữa nuôi cấy truyền thống này chứa 8-10% chất béo sữa và cung cấp nguồn men vi sinh dồi dào, cung cấp nhiều chủng vi khuẩn có lợi đa dạng hơn sữa chua. Hàm lượng chất béo cao hơn giúp tăng cường hấp thu các vitamin A và D tan trong chất béo, đồng thời quá trình lên men làm giảm hàm lượng lactose một cách tự nhiên để cải thiện khả năng tiêu hóa.",75
7c0a3026-b9aa-5f5b-8913-8597da6067d0,,,Dầu hạt nho (Grapeseed Oil),INGREDIENT,884.0,0.0,100.0,0.0,0.0,0.0,0.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Dầu hạt nho là một loại dầu ăn nhẹ, có hương vị trung tính được chiết xuất từ ​​hạt nho làm rượu vang trong quá trình sản xuất rượu vang. Với một trong những điểm bốc khói cao nhất trong số các loại dầu ăn (420°F/216°C), nó vượt trội trong các phương pháp sử dụng nhiệt độ cao như chiên và xào trong khi vẫn duy trì độ ổn định. Loại dầu này đặc biệt giàu axit béo không bão hòa đa, đặc biệt là axit linoleic omega-6, mặc dù hàm lượng chất béo bão hòa thấp và hương vị nhẹ khiến nó linh hoạt cho cả nấu ăn và trộn salad.",75
6751d8d7-6730-530b-814f-b714218c40e7,,,Bơ hạt điều (Cashew Butter),INGREDIENT,587.0,17.6,49.41,27.6,2.0,5.0,15.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Bơ hạt điều là một loại bơ hạt mịn, có vị ngọt tự nhiên được làm bằng cách nghiền hạt điều rang hoặc hạt điều thô thành dạng kem đặc. Nó chứa chất béo không bão hòa đơn có lợi cho tim và hàm lượng magiê đáng chú ý, mặc dù nó thường có ít protein hơn một chút so với bơ đậu phộng hoặc bơ hạnh nhân. Nhiều loại thương mại sử dụng cách chế biến tối thiểu mà không cần thêm dầu hoặc đường, khiến nó trở thành một lựa chọn thuần chay phổ biến, không chứa gluten cho các món phết, nước sốt và các ứng dụng làm bánh yêu thích hương vị hạt nhẹ.",75
20f78697-7b6d-532c-82e5-99839755cf8b,,,Sốt Mayonnaise làm từ dầu bơ (Avocado Oil Mayonnaise),INGREDIENT,714.0,1.0,79.0,0.0,0.0,0.0,680.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Dầu bơ mayonnaise là một loại gia vị thay thế dầu hạt truyền thống bằng dầu bơ làm thành phần chính, cung cấp tỷ lệ chất béo không bão hòa đơn cao hơn có liên quan đến sức khỏe tim mạch. Nó vẫn giữ được kết cấu dạng kem và cảm giác ngon miệng đậm đà của sốt mayonnaise thông thường đồng thời mang lại hương vị trung tính hơn thích hợp cho nước xốt, nước chấm và nước sốt. Biến thể này đặc biệt được ưa chuộng trong chế độ ăn ketogenic và chế độ ăn nhạt vì nó phù hợp với chiến lược dinh dưỡng giàu chất béo lành mạnh.",75
65897667-d0d3-5fe1-b635-b0b9ea9318b9,,,Hỗn hợp bơ thực vật Margarine ăn kiêng (Light Margarine Blend),DISH,314.53,0.5,30.2,11.2,0.0,0.4,747.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Hỗn hợp bơ thực vật nhẹ là loại bơ phết ít chất béo được làm bằng cách nhũ hóa dầu thực vật với nước, đạt được lượng chất béo và calo ít hơn 30-50% so với bơ thực vật hoặc bơ thông thường. Mặc dù nó duy trì kết cấu có thể phết phù hợp với bánh mì nướng hoặc rau củ, nhưng hàm lượng nước cao hơn có thể khiến nó kém lý tưởng hơn khi nấu ở nhiệt độ cao. Nhiều phiên bản không có sữa và được bổ sung vitamin, định vị nó như một lựa chọn thay thế ít calo hơn cho chế độ ăn kiêng chất béo, mặc dù một số hỗn hợp có chứa chất ổn định để bắt chước độ đặc của bơ.",75
ae341924-0107-5aa1-8faf-9844fe670ec8,,,Bánh mì ăn kèm bơ (Bread and Butter),DISH,82.14,0.0,0.0,21.43,1.79,17.86,553.57,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Bánh mì và bơ là món ăn kèm truyền thống được phục vụ tại các nhà hàng cá và khoai tây chiên ở Scotland, thường bao gồm bánh mì trắng cắt lát phết bơ hoặc bơ thực vật. Món ăn kèm đơn giản này được phục vụ ở nhiệt độ phòng và thường được dùng để làm món bánh sandwich ngẫu hứng với cá hoặc để ngâm giấm và nước sốt trong bữa ăn. Mặc dù chủ yếu là nguồn cung cấp carbohydrate nhưng nó bổ sung thêm thành phần kết cấu vừa ý cho trải nghiệm cá và khoai tây chiên truyền thống.",75
c451250c-cdf0-5f53-80db-184983548890,,,Bơ hạt hướng dương (Sunflower Seed Butter),INGREDIENT,617.0,17.28,55.2,23.32,5.7,10.54,3.0,bef265e7-b8f4-4c9d-a8b3-c6c189ced1e8,,,"Bơ hạt hướng dương là một loại bơ không chứa hạt được làm từ hạt hướng dương rang, mang lại kết cấu dạng kem với hương vị đất, vị hạt nhẹ. Nó cung cấp một nguồn phong phú chất béo không bão hòa đơn và không bão hòa đa có lợi cho tim, cùng với lượng vitamin E và magiê đáng chú ý. Phổ biến như một chất thay thế bơ đậu phộng ở những nơi nhạy cảm với chất gây dị ứng, loại phết làm từ thực vật này là thuần chay tự nhiên và không chứa gluten, mặc dù một số loại thương mại có thể bao gồm thêm đường hoặc dầu để tạo độ đặc.",75
