id,created_at,updated_at,name,type,calories_per_100g,protein_per_100g,fat_per_100g,carbs_per_100g,fiber_per_100g,sugar_per_100g,sodium_mg_per_100g,category_id,default_serving_id,image_url,description,health_score
db41597a-5c10-5b64-8bf6-85cd75c4e811,,,"Mì Udon, nấu chín (Udon Noodles, Cooked)",DISH,105.0,3.0,0.2,23.0,1.5,0.5,60.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Mì udon là loại mì dày, dai của Nhật Bản, đặc trưng bởi kết cấu mềm nhưng dẻo dai và hương vị trung tính, dễ hấp thụ nước dùng và nước sốt. Là món ăn chủ yếu trong ẩm thực Nhật Bản, chúng thường được phục vụ trong các món súp nóng như udon nabeyaki hoặc các món xào, cung cấp nguồn thực phẩm giàu carbohydrate với lượng protein vừa phải và tối thiểu chất béo. Trong khi các lựa chọn thay thế không chứa gluten tồn tại, udon truyền thống có chứa bột mì, khiến nó không phù hợp với chế độ ăn nhạy cảm với gluten.",75
cb2b9f8c-db52-53d8-b022-50470ef40f60,,,Mì Tortellini lúa mì nguyên cám (Whole Wheat Tortellini),INGREDIENT,350.0,13.0,9.0,53.0,7.0,2.0,450.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Tortellini làm từ lúa mì nguyên hạt là một loại mì ống nhồi hình tròn được làm bằng bột ngũ cốc nguyên hạt đậm đặc chất dinh dưỡng, cung cấp nhiều chất xơ và carbohydrate phức tạp hơn các phiên bản bột tinh chế truyền thống. Những túi hình rốn này thường chứa các loại nhân như phô mai, rau bina hoặc thịt dày dạn và cần đun sôi cho đến khi chín mềm để có kết cấu tối ưu. Thành phần lúa mì nguyên hạt mang lại hương vị hấp dẫn hơn trong khi vẫn duy trì tính linh hoạt cổ điển của mì ống trong súp, salad và các món sốt.",75
86901d02-9f38-5a9a-9a0c-e0dff0840aff,,,Mì không chứa gluten (Gluten-Free Pasta),INGREDIENT,357.0,7.46,2.08,79.3,11.0,0.0,3.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Mì ống không chứa gluten là một loại mì thay thế không chứa lúa mì cho mì ống truyền thống, thường được làm từ các nguyên liệu như bột gạo, ngô, quinoa hoặc các loại đậu như đậu lăng và đậu xanh. Kết cấu của nó dao động từ hơi dai đến mềm tùy thuộc vào thành phần cơ bản, đòi hỏi phải nấu chính xác để duy trì cấu trúc. Nhiều loại cung cấp hàm lượng protein hoặc chất xơ tăng cường so với mì ống làm từ lúa mì, khiến nó trở nên cần thiết đối với những người mắc bệnh celiac hoặc không dung nạp gluten đồng thời thu hút những người dùng quan tâm đến sức khỏe.",75
9f715418-e0f8-5316-9777-2acb515adf75,,,Salad mì ống (Pasta Salad),DISH,270.0,5.0,15.0,28.0,2.5,3.0,350.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Salad mì ống là một món ăn ướp lạnh kết hợp mì ống nấu chín với rau sống hoặc rau nướng, protein như pho mát hoặc thịt nguội và nước sốt dày dặn như dầu giấm hoặc sốt mayonnaise. Chế phẩm linh hoạt này đóng vai trò như một món ăn dã ngoại và potluck phổ biến, cung cấp lượng carb đậm đặc có thể thích ứng với chế độ ăn không có gluten, ăn chay hoặc giàu protein tùy thuộc vào lựa chọn thành phần. Thành phần dinh dưỡng của món ăn rất khác nhau nhưng thường cân bằng lượng carbohydrate phức tạp từ mì ống với chất béo từ nước sốt và chất xơ từ rau trộn.",95
3bc3ad9f-93b1-5b79-872b-182d1835a58b,,,"Mì với sốt kem và thịt, nấu chín (Pasta with Cream Sauce and Meat, Cooked)",DISH,211.0,5.9,14.1,15.1,0.9,0.6,300.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Pasta với sốt kem và thịt là món ăn được chế biến sẵn kết hợp mì ống nấu chín với nước sốt đậm đà làm từ sữa và thịt giàu protein. Nước sốt kem, thường được làm từ bơ, kem đặc và phô mai, chứa nhiều chất béo bão hòa và calo, trong khi các loại thịt như thịt gà, thịt bò hoặc thịt lợn bổ sung thêm protein hoàn chỉnh. Thành phần dinh dưỡng của bữa ăn thịnh soạn này thay đổi đáng kể dựa trên loại mì ống, lựa chọn thịt và độ dày của nước sốt, đòi hỏi phải chú ý đến khẩu phần ăn để theo dõi lượng gluten, lactose hoặc lượng calo.",80
72fc4650-4b1a-5bc2-a428-0f0f22cffd0a,,,"Mì cà chua húng quế, nấu chín (Tomato Basil Pasta, Cooked)",DISH,162.0,5.9,4.7,27.5,2.5,4.0,300.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Tomato Basil Pasta là món ăn lấy cảm hứng từ Địa Trung Hải gồm mì ống nấu chín trộn với cà chua tươi, húng quế và dầu ô liu. Bữa ăn cân bằng này cung cấp carbohydrate phức hợp từ mì ống, vitamin C và chất chống oxy hóa từ cà chua cũng như chất béo không bão hòa đơn có lợi cho tim từ dầu ô liu. Húng quế tươi mang lại chất lượng thơm, tươi sáng, trong khi các biến thể phổ biến có thể bao gồm tỏi, phô mai Parmesan hoặc các loại protein bổ sung như gà nướng hoặc các loại đậu để điều chỉnh dinh dưỡng.",75
c757853e-6a5d-565c-9a3c-018c24ba3276,,,Mì nấu với sốt cà chua và rau củ (Cooked Pasta with Tomato Sauce and Vegetables),DISH,43.0,2.2,0.4,9.0,1.5,4.0,150.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Pasta nấu với sốt cà chua và rau là một bữa ăn cân bằng kết hợp mì ống al dente với nền cà chua dày dặn và các loại rau xào. Nước sốt cà chua cung cấp lycopene—một chất chống oxy hóa mạnh—và vitamin C, trong khi hỗn hợp rau củ bổ sung chất xơ và vi chất dinh dưỡng thay đổi tùy theo lựa chọn nguyên liệu theo mùa. Món ăn có khả năng thích ứng này thường đóng vai trò là nền tảng cho việc bổ sung protein và có thể được sửa đổi cho chế độ ăn không có gluten hoặc thuần chay thông qua việc thay thế mì ống và bỏ pho mát.",95
60360a95-8e8a-5878-b572-8776387daa44,,,Mì Tortellini nấm (Mushroom Tortellini),INGREDIENT,460.0,16.0,10.7,75.0,3.6,2.0,250.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Tortellini nấm là một loại mì ống nhồi hình chiếc nhẫn có nhân nấm thái nhỏ thơm ngon, thường được trộn với các loại pho mát như ricotta hoặc Parmesan. Phiên bản khô, ổn định này cần phải đun sôi cho đến khi mì ống đạt được kết cấu vừa phải và nhân trở nên mềm. So với tortellini nhân thịt, nó thường có hàm lượng chất béo thấp hơn với vị umami đậm đà, khiến nó trở thành một lựa chọn ăn chay linh hoạt cho các món súp, nước sốt kem hoặc các món ăn nhẹ làm từ dầu ô liu.",95
87ff915c-9df3-5244-a819-0939b66c1478,,,Mì Tortellini rau bina (Spinach Tortellini),INGREDIENT,210.0,8.0,6.0,32.0,2.5,2.0,500.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Tortellini rau bina là một loại mì ống giàu dinh dưỡng có các túi bột nhỏ hình vòng được nhồi với hỗn hợp rau bina và phô mai, điển hình là ricotta hoặc Parmesan. Bột mì ống được bổ sung sắt và vitamin B, trong khi phần nhân cung cấp các chất dinh dưỡng có nguồn gốc thực vật như vitamin A và chất xơ cùng với protein có nguồn gốc từ sữa. Món đặc sản Ý này nấu trong vài phút khi đun sôi và dùng làm nguyên liệu linh hoạt cho nước dùng, sốt kem hoặc nước sốt dầu ô liu nhẹ, cân bằng carbohydrate với hàm lượng protein vừa phải.",95
c3f97ee7-2348-54e4-b395-b278766ae4e7,,,Mì Fettuccine không chứa gluten (Gluten-Free Fettuccine),INGREDIENT,347.0,7.6,1.8,77.6,2.3,1.0,28.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Fettuccine không chứa gluten là một loại thay thế không chứa lúa mì cho mì ống truyền thống, thường được làm từ bột gạo, ngô, quinoa hoặc bột đậu. Những sợi mì dài, dẹt này được thiết kế để mô phỏng kết cấu và hình thức của fettuccine thông thường đồng thời an toàn cho những người mắc bệnh celiac hoặc nhạy cảm với gluten. Mì ống thường đòi hỏi phải chú ý cẩn thận đến thời gian nấu để đạt được kết cấu al dente lý tưởng, vì các loại mì ống không chứa gluten có thể trở nên mềm nhanh hơn mì ống làm từ lúa mì.",75
284f5209-2560-5dff-a4c0-e8a039ad56d5,,,Mì với sốt Alfredo (Pasta with Alfredo Sauce),DISH,158.0,4.7,8.6,15.4,1.8,2.5,400.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Pasta với sốt Alfredo là một món ăn đậm đà của người Mỹ gốc Ý có kem nhũ tương bơ, phô mai Parmesan và thường là kem đặc, theo truyền thống được phục vụ với sợi mì dài và dẹt như fettuccine. Kết cấu mượt mà và hương vị hấp dẫn của nước sốt bắt nguồn từ hàm lượng chất béo bão hòa cao, khiến nước sốt có hàm lượng calo đậm đặc so với nước sốt mì ống làm từ cà chua hoặc dầu. Trong khi các chế phẩm cổ điển nhấn mạnh đến sự đơn giản, các biến thể hiện đại có thể kết hợp tỏi, thảo mộc hoặc protein, nhưng tất cả các phiên bản vẫn nổi bật về hàm lượng lactose và sự phù hợp với nhu cầu ăn kiêng giàu năng lượng.",75
86009893-a20e-504e-8590-9002665394b8,,,Mì Penne không chứa gluten (Gluten-Free Penne),INGREDIENT,405.0,8.66,3.4,86.65,4.0,0.0,7.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Penne không chứa gluten là một loại mì ống thay thế không chứa lúa mì được tạo hình theo kiểu truyền thống thành các ống ngắn, thường được làm từ hỗn hợp bột gạo, ngô hoặc bột đậu. Loại mì ống này duy trì kết cấu al dente cổ điển khi được nấu chín đúng cách, mặc dù nó yêu cầu thời gian chính xác để tránh nấu quá chín do thành phần làm từ ngũ cốc. Là một lựa chọn an toàn cho bệnh celiac, nó cung cấp nền tảng trung tính cho nước sốt và các món nướng đồng thời cung cấp hàm lượng carbohydrate tương đương với mì ống làm từ lúa mì, thường có thêm chất xơ từ các loại bột thay thế.",75
da963239-f36e-5888-9139-90bc0720a3ae,,,Mì hương vị rau bina (Spinach-Flavored Pasta),INGREDIENT,382.0,14.61,4.55,70.32,2.8,2.7,72.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Pasta có hương vị rau bina là một loại mì ống khô tăng cường rau được làm bằng cách kết hợp bột rau bina hoặc rau bina đã khử nước vào bột, tạo cho nó một màu xanh lá cây rực rỡ và hương vị đất tinh tế. Biến thể này vẫn giữ được kết cấu và đặc tính nấu của mì ống truyền thống đồng thời cung cấp thêm các chất dinh dưỡng như sắt, vitamin A và chất xơ từ rau bina. Nó phục vụ như một lớp nền linh hoạt cho các loại nước sốt và các món ăn đòi hỏi cả sự hấp dẫn về mặt thị giác và sự kết hợp rau củ một cách kín đáo.",95
01f9d247-f255-57cb-a75b-a9f1a5a533d2,,,Mì Ravioli rau bina (Spinach Ravioli),INGREDIENT,240.0,10.0,6.0,38.0,3.0,2.0,380.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Ravioli rau bina là một loại mì ống truyền thống của Ý có các túi bột lúa mì cứng hình vuông chứa đầy hỗn hợp rau bina và phô mai ricotta. Món mì nhồi này cân bằng hương vị đất của rau củ với vị béo ngậy của kem sữa, cung cấp nhiều chất sắt, vitamin C và chất xơ hơn các loại chỉ có phô mai, đồng thời cung cấp protein và canxi từ nhân. Thường được luộc và ăn kèm với nước sốt làm từ cà chua hoặc bơ nâu, hầu hết các phiên bản thương mại đều chứa gluten và sữa, cần phải sửa đổi chế độ ăn thuần chay hoặc không có gluten.",95
efccde22-ce6d-5bfd-a3e1-dae3726c6daf,,,Mì Lasagna thịt (Meat Lasagna),DISH,183.0,10.7,9.8,12.6,1.5,3.23,343.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"lasagna thịt là một món mì ống nướng truyền thống của Ý được chế biến với các lớp mì dẹt xen kẽ, thịt xay dày dặn (thường là thịt bò hoặc thịt lợn), sốt cà chua và các loại pho mát như ricotta và mozzarella. Món thịt hầm thịnh soạn này cung cấp lượng protein đáng kể từ cả nguồn thịt và sữa, được cân bằng với carbohydrate phức tạp từ mì ống và các thành phần cà chua giàu lycopene. Mặc dù giàu dinh dưỡng nhưng khẩu phần tiêu chuẩn thường chứa nhiều calo và natri do hàm lượng phô mai và phương pháp chế biến, khiến việc kiểm soát khẩu phần trở nên quan trọng đối với chế độ ăn kiêng có ý thức về calo.",80
2ef892c3-2bfc-514d-bbfa-7e45ccbd094d,,,Bộ bữa ăn Spaghetti Bolognese (Spaghetti Bolognese Meal Kit),DISH,119.0,7.0,4.0,14.0,1.3,2.2,250.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Bộ bữa ăn Spaghetti Bolognese là một giải pháp nấu ăn được chia theo khẩu phần bao gồm mì ống khô và nước sốt thịt chế biến sẵn được thiết kế để đơn giản hóa việc chuẩn bị bữa ăn. Món ăn cổ điển lấy cảm hứng từ Ý tập trung vào nước sốt cà chua nấu chậm với thịt bò xay dày dặn, thường kết hợp với mì spaghetti al dente để cân bằng carbohydrate và protein. Những bộ dụng cụ này ưu tiên sự tiện lợi trong khi vẫn giữ được hương vị đích thực, mặc dù nước sốt làm sẵn có thể chứa hàm lượng natri cao hơn so với phiên bản tự làm. Nhiều bộ dụng cụ bao gồm các đồ trang trí tùy chọn như phô mai Parmesan, có thể tùy chỉnh trong khi yêu cầu kỹ năng nấu nướng cơ bản trên bếp.",75
a71bd300-cec7-5338-bfbc-d3be91168901,,,Mì Spaghetti không chứa gluten (Gluten-Free Spaghetti),INGREDIENT,350.0,7.0,2.0,76.0,3.1,0.3,1.2,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Spaghetti không chứa gluten là một loại mì ống thay thế không chứa lúa mì được làm từ các nguyên liệu như bột gạo, bột ngô hoặc bột đậu để tái tạo hình dạng và kết cấu của spaghetti thông thường. Loại mì này duy trì kết cấu chắc nhưng hơi sần sùi hơn khi nấu chín so với các loại làm từ lúa mì, đồng thời cung cấp lựa chọn an toàn cho những người mắc bệnh celiac hoặc nhạy cảm với gluten. Nhiều giống thương mại được chứng nhận không chứa gluten để đảm bảo không bị lây nhiễm chéo và thường kết hợp các loại bột giàu protein như đậu xanh hoặc đậu lăng để nâng cao giá trị dinh dưỡng.",75
54871f58-d098-5161-b2ac-b0d183b2ae03,,,Salad mì ống cá ngừ (Tuna Pasta Salad),DISH,240.0,11.0,2.5,43.0,3.0,2.0,135.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Salad mì ống cá ngừ là một món ăn ướp lạnh kết hợp mì ống nấu chín với cá ngừ bào, các loại rau củ giòn như cần tây và hành tây, cùng sốt kem mayonnaise hoặc sốt dầu giấm nhẹ. Bữa ăn giàu protein này cung cấp đáng kể axit béo omega-3 từ cá ngừ đồng thời cung cấp các chất dinh dưỡng đa lượng cân bằng từ mì ống và rau củ. Phổ biến để chuẩn bị bữa ăn và dã ngoại, nó có thể được điều chỉnh cho phù hợp với chế độ ăn ít calo hơn bằng cách thay thế sữa chua Hy Lạp bằng sốt mayonnaise hoặc sử dụng mì ống nguyên hạt.",88
ca5d03be-5ac2-53a6-8900-dc3b40a33d31,,,Mì Rotini không chứa gluten (Gluten-Free Rotini),INGREDIENT,357.0,7.0,2.0,79.0,2.0,2.0,0.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Rotini không chứa gluten là một loại mì ống hình xoắn ốc được làm từ các loại ngũ cốc thay thế như gạo, ngô hoặc quinoa để phù hợp với chế độ ăn nhạy cảm với gluten. Loại mì khô này vẫn giữ được kết cấu chắc, hơi dai khi nấu chín đúng cách và thường nấu nhanh hơn so với loại rotini làm từ lúa mì truyền thống. Hương vị trung tính và độ xoắn đặc trưng của nó khiến nó trở nên lý tưởng để hấp thụ nước sốt, trong khi hỗn hợp ngũ cốc của nó thường cung cấp hàm lượng chất xơ cao hơn so với mì ống làm từ lúa mì tinh chế.",75
5fc63bff-e541-50e8-b8a3-f73a322dbbb9,,,Mì Ravioli nấm (Mushroom Ravioli),DISH,260.0,11.0,10.0,36.0,3.0,2.0,420.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Ravioli nấm là một loại mì ống nhồi của Ý có nhân thơm ngon là nấm thái nhỏ trộn với các loại pho mát như ricotta hoặc Parmesan. Món ăn thân thiện với người ăn chay này mang đến hương vị umami đất khác biệt với các loại nhân thịt, cung cấp lượng protein vừa phải và chất xơ cao hơn từ lõi nấm của nó. Các túi mì ống mềm thường được luộc hoặc áp chảo và kết hợp với nước sốt kem hoặc dầu ngâm thảo mộc, mặc dù các phiên bản thuần chay có thể thay thế các thành phần từ sữa bằng các thành phần thay thế từ thực vật.",95
c5f5daff-41ed-5323-ab6f-49ea03b9350a,,,Mì Macaroni không chứa gluten (Gluten-Free Macaroni),INGREDIENT,357.0,7.46,2.08,79.3,11.0,2.0,3.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Mỳ ống không chứa gluten là một loại mì thay thế được chế biến từ các loại bột không phải lúa mì như gạo, ngô hoặc các loại đậu để phù hợp với chế độ ăn nhạy cảm với gluten. Loại mì ống khô này thường duy trì hình dạng ống cổ điển của mì ống truyền thống nhưng cần nấu cẩn thận để tránh nấu quá chín do kết cấu mỏng hơn một chút. Mặc dù về mặt dinh dưỡng, carbohydrate tương tự như mì ống làm từ lúa mì, nhưng nhiều loại cung cấp thêm protein hoặc chất xơ tùy thuộc vào thành phần cơ bản của chúng, khiến chúng phù hợp với cả nhu cầu ăn kiêng và y tế.",75
a9e8a6f1-a3d4-5708-894c-eaea2017c573,,,Mì Orzo lúa mì nguyên cám (Whole Wheat Orzo),INGREDIENT,357.0,10.7,3.5,71.4,11.0,1.5,10.0,0852d9bc-2e45-4277-87e8-4e9497c6f0d4,,,"Orzo lúa mì nguyên cám là một loại mì ống giàu dinh dưỡng được tạo hình thành những hạt nhỏ giống như gạo, được chế biến từ 100% bột mì nguyên hạt để giữ lại cám và mầm. Sự thay thế thịnh soạn này cho orzo truyền thống cung cấp hàm lượng chất xơ và protein cao hơn đáng kể, cùng với carbohydrate phức hợp để duy trì năng lượng. Hương vị hấp dẫn và kết cấu hơi dai của nó rất phù hợp trong các món salad, súp và cơm thập cẩm, mặc dù nó có chứa gluten và cần thời gian nấu lâu hơn so với các phiên bản mì ống tinh chế.",75
